0.0000000000e+00	0.00000000e+00	5.4400000000e-02
0.0000000000e+00	6.00000000e-08	5.4400000000e-02
0.0000000000e+00	1.20000000e-07	9.5400000000e-02
0.0000000000e+00	1.80000000e-07	9.5400000000e-02
0.0000000000e+00	2.40000000e-07	9.5400000000e-02
0.0000000000e+00	3.00000000e-07	9.5400000000e-02
0.0000000000e+00	3.60000000e-07	9.5400000000e-02
0.0000000000e+00	4.20000000e-07	9.5400000000e-02
0.0000000000e+00	4.80000000e-07	9.5400000000e-02
0.0000000000e+00	5.40000000e-07	9.5400000000e-02
0.0000000000e+00	6.00000000e-07	1.7710000000e-01
0.0000000000e+00	6.60000000e-07	1.7710000000e-01
0.0000000000e+00	7.20000000e-07	1.7710000000e-01
0.0000000000e+00	7.80000000e-07	1.7710000000e-01
0.0000000000e+00	8.40000000e-07	1.7710000000e-01
0.0000000000e+00	9.00000000e-07	9.8300000000e-02
0.0000000000e+00	9.60000000e-07	9.8300000000e-02
0.0000000000e+00	1.02000000e-06	9.8300000000e-02
0.0000000000e+00	1.08000000e-06	9.8300000000e-02
0.0000000000e+00	1.14000000e-06	9.8300000000e-02
0.0000000000e+00	1.20000000e-06	9.8300000000e-02
0.0000000000e+00	1.26000000e-06	9.8300000000e-02
0.0000000000e+00	1.32000000e-06	9.8300000000e-02
0.0000000000e+00	1.38000000e-06	9.8300000000e-02
0.0000000000e+00	1.44000000e-06	9.8300000000e-02
0.0000000000e+00	1.50000000e-06	9.8300000000e-02
0.0000000000e+00	1.56000000e-06	9.8300000000e-02
0.0000000000e+00	1.62000000e-06	9.8300000000e-02
0.0000000000e+00	1.68000000e-06	9.8300000000e-02
0.0000000000e+00	1.74000000e-06	6.8100000000e-02
0.0000000000e+00	1.80000000e-06	6.8100000000e-02
0.0000000000e+00	1.86000000e-06	7.8300000000e-02
0.0000000000e+00	1.92000000e-06	7.8300000000e-02
0.0000000000e+00	1.98000000e-06	7.8300000000e-02
0.0000000000e+00	2.04000000e-06	7.8300000000e-02
0.0000000000e+00	2.10000000e-06	1.5780000000e-01
0.0000000000e+00	2.16000000e-06	1.5780000000e-01
0.0000000000e+00	2.22000000e-06	1.5780000000e-01
0.0000000000e+00	2.28000000e-06	1.5780000000e-01
0.0000000000e+00	2.34000000e-06	1.5780000000e-01
0.0000000000e+00	2.40000000e-06	1.5780000000e-01
0.0000000000e+00	2.46000000e-06	1.5780000000e-01
0.0000000000e+00	2.52000000e-06	2.2200000000e-02
0.0000000000e+00	2.58000000e-06	2.2200000000e-02
0.0000000000e+00	2.64000000e-06	2.2200000000e-02
0.0000000000e+00	2.70000000e-06	3.4200000000e-02
0.0000000000e+00	2.76000000e-06	3.4200000000e-02
0.0000000000e+00	2.82000000e-06	3.4200000000e-02
0.0000000000e+00	2.88000000e-06	3.4200000000e-02
0.0000000000e+00	2.94000000e-06	3.4200000000e-02
0.0000000000e+00	3.00000000e-06	3.4200000000e-02
6.0000000000e-08	0.00000000e+00	5.4400000000e-02
6.0000000000e-08	6.00000000e-08	5.4400000000e-02
6.0000000000e-08	1.20000000e-07	5.4400000000e-02
6.0000000000e-08	1.80000000e-07	9.5400000000e-02
6.0000000000e-08	2.40000000e-07	9.5400000000e-02
6.0000000000e-08	3.00000000e-07	9.5400000000e-02
6.0000000000e-08	3.60000000e-07	9.5400000000e-02
6.0000000000e-08	4.20000000e-07	9.5400000000e-02
6.0000000000e-08	4.80000000e-07	9.5400000000e-02
6.0000000000e-08	5.40000000e-07	9.5400000000e-02
6.0000000000e-08	6.00000000e-07	9.5400000000e-02
6.0000000000e-08	6.60000000e-07	1.7710000000e-01
6.0000000000e-08	7.20000000e-07	1.7710000000e-01
6.0000000000e-08	7.80000000e-07	1.7710000000e-01
6.0000000000e-08	8.40000000e-07	1.7710000000e-01
6.0000000000e-08	9.00000000e-07	1.7710000000e-01
6.0000000000e-08	9.60000000e-07	9.8300000000e-02
6.0000000000e-08	1.02000000e-06	9.8300000000e-02
6.0000000000e-08	1.08000000e-06	9.8300000000e-02
6.0000000000e-08	1.14000000e-06	9.8300000000e-02
6.0000000000e-08	1.20000000e-06	9.8300000000e-02
6.0000000000e-08	1.26000000e-06	9.8300000000e-02
6.0000000000e-08	1.32000000e-06	9.8300000000e-02
6.0000000000e-08	1.38000000e-06	9.8300000000e-02
6.0000000000e-08	1.44000000e-06	9.8300000000e-02
6.0000000000e-08	1.50000000e-06	9.8300000000e-02
6.0000000000e-08	1.56000000e-06	9.8300000000e-02
6.0000000000e-08	1.62000000e-06	9.8300000000e-02
6.0000000000e-08	1.68000000e-06	9.8300000000e-02
6.0000000000e-08	1.74000000e-06	6.8100000000e-02
6.0000000000e-08	1.80000000e-06	6.8100000000e-02
6.0000000000e-08	1.86000000e-06	6.8100000000e-02
6.0000000000e-08	1.92000000e-06	6.8100000000e-02
6.0000000000e-08	1.98000000e-06	6.8100000000e-02
6.0000000000e-08	2.04000000e-06	6.8100000000e-02
6.0000000000e-08	2.10000000e-06	6.8100000000e-02
6.0000000000e-08	2.16000000e-06	1.5780000000e-01
6.0000000000e-08	2.22000000e-06	1.5780000000e-01
6.0000000000e-08	2.28000000e-06	1.5780000000e-01
6.0000000000e-08	2.34000000e-06	1.5780000000e-01
6.0000000000e-08	2.40000000e-06	1.5780000000e-01
6.0000000000e-08	2.46000000e-06	1.5780000000e-01
6.0000000000e-08	2.52000000e-06	2.2200000000e-02
6.0000000000e-08	2.58000000e-06	2.2200000000e-02
6.0000000000e-08	2.64000000e-06	2.2200000000e-02
6.0000000000e-08	2.70000000e-06	3.4200000000e-02
6.0000000000e-08	2.76000000e-06	3.4200000000e-02
6.0000000000e-08	2.82000000e-06	3.4200000000e-02
6.0000000000e-08	2.88000000e-06	3.4200000000e-02
6.0000000000e-08	2.94000000e-06	3.4200000000e-02
6.0000000000e-08	3.00000000e-06	3.4200000000e-02
1.2000000000e-07	0.00000000e+00	5.4400000000e-02
1.2000000000e-07	6.00000000e-08	5.4400000000e-02
1.2000000000e-07	1.20000000e-07	5.4400000000e-02
1.2000000000e-07	1.80000000e-07	5.4400000000e-02
1.2000000000e-07	2.40000000e-07	5.4400000000e-02
1.2000000000e-07	3.00000000e-07	9.5400000000e-02
1.2000000000e-07	3.60000000e-07	9.5400000000e-02
1.2000000000e-07	4.20000000e-07	9.5400000000e-02
